Time,x,Y,Z
2016-05-21 00:00:52.642276,47973.33,1633.33,3040
2016-05-21 00:00:52.650406,47973.33,1640,3040
2016-05-21 00:00:52.658536,47973.33,1633.33,3040
2016-05-21 00:00:52.666666,47973.33,1633.33,3040
2016-05-21 00:00:52.674796,47986.67,1640,3026.67
2016-05-21 00:00:52.682926,47986.67,1640,3026.67
2016-05-21 00:00:52.691056,47986.67,1640,3026.67
2016-05-21 00:00:52.699186,47993.33,1640,3026.67
2016-05-21 00:00:52.707317,48000,1640,3026.67
2016-05-21 00:00:52.715447,48000,1640,3026.67
2016-05-21 00:00:52.723577,48000,1646.67,3026.67
2016-05-21 00:00:52.731707,48006.67,1646.67,3026.67
2016-05-21 00:00:52.739837,48020,1640,3026.67
2016-05-21 00:00:52.747967,48020,1640,3040
2016-05-21 00:00:52.756097,48020,1646.67,3040
2016-05-21 00:00:52.764227,48020,1646.67,3026.67
2016-05-21 00:00:52.772357,48020,1646.67,3026.67
2016-05-21 00:00:52.780487,48020,1646.67,3026.67
2016-05-21 00:00:52.788617,48020,1640,3040
2016-05-21 00:00:52.796747,48020,1640,3040
2016-05-21 00:00:52.804878,48020,1646.67,3040
2016-05-21 00:00:52.813008,48020,1646.67,3040
2016-05-21 00:00:52.821138,48020,1646.67,3040
2016-05-21 00:00:52.829268,48020,1640,3040
2016-05-21 00:00:52.837398,48006.67,1640,3040
2016-05-21 00:00:52.845528,48006.67,1640,3046.67
2016-05-21 00:00:52.853658,48000,1640,3046.67
2016-05-21 00:00:52.861788,48000,1640,3046.67
2016-05-21 00:00:52.869918,48000,1640,3046.67
2016-05-21 00:00:52.878048,47993.33,1640,3046.67
2016-05-21 00:00:52.886178,47993.33,1640,3046.67
2016-05-21 00:00:52.894308,47986.67,1640,3046.67
2016-05-21 00:00:52.902439,47986.67,1633.33,3046.67
2016-05-21 00:00:52.910569,47986.67,1633.33,3046.67
2016-05-21 00:00:52.918699,47986.67,1633.33,3046.67
2016-05-21 00:00:52.926829,47973.33,1633.33,3046.67
2016-05-21 00:00:52.934959,47973.33,1640,3046.67
2016-05-21 00:00:52.943089,47973.33,1640,3046.67
2016-05-21 00:00:52.951219,47973.33,1640,3040
2016-05-21 00:00:52.959349,47973.33,1640,3040
2016-05-21 00:00:52.967479,47973.33,1640,3046.67
2016-05-21 00:00:52.975609,47973.33,1640,3040
2016-05-21 00:00:52.983739,47973.33,1640,3040
2016-05-21 00:00:52.991869,47973.33,1640,3040
2016-05-21 00:00:54.000000,47986.67,1640,3040
2016-05-21 00:00:54.008130,47986.67,1640,3040
2016-05-21 00:00:54.016260,47993.33,1640,3040
2016-05-21 00:00:54.024390,47993.33,1640,3040
2016-05-21 00:00:54.032520,48000,1640,3040
2016-05-21 00:00:54.040650,48000,1640,3026.67
2016-05-21 00:00:54.048780,48000,1640,3026.67
2016-05-21 00:00:54.056910,48006.67,1646.67,3026.67
2016-05-21 00:00:54.065040,48006.67,1640,3026.67
2016-05-21 00:00:54.073170,48020,1640,3040
2016-05-21 00:00:54.081300,48020,1646.67,3040
2016-05-21 00:00:54.089430,48020,1646.67,3026.67
2016-05-21 00:00:54.097560,48020,1640,3026.67
2016-05-21 00:00:54.105691,48020,1640,3026.67
2016-05-21 00:00:54.113821,48020,1646.67,3040
2016-05-21 00:00:54.121951,48020,1646.67,3040
2016-05-21 00:00:54.130081,48020,1646.67,3040
2016-05-21 00:00:54.138211,48020,1646.67,3040
2016-05-21 00:00:54.146341,48020,1646.67,3040
2016-05-21 00:00:54.154471,48006.67,1646.67,3040
2016-05-21 00:00:54.162601,48006.67,1640,3040
2016-05-21 00:00:54.170731,48000,1640,3040
2016-05-21 00:00:54.178861,48000,1640,3046.67
2016-05-21 00:00:54.186991,48000,1640,3046.67
2016-05-21 00:00:54.195121,47993.33,1640,3046.67
2016-05-21 00:00:54.203252,47993.33,1640,3046.67
2016-05-21 00:00:54.211382,47993.33,1633.33,3046.67
2016-05-21 00:00:54.219512,47986.67,1633.33,3046.67
2016-05-21 00:00:54.227642,47986.67,1633.33,3046.67
2016-05-21 00:00:54.235772,47973.33,1633.33,3046.67
2016-05-21 00:00:54.243902,47973.33,1633.33,3046.67
2016-05-21 00:00:54.252032,47973.33,1633.33,3046.67
2016-05-21 00:00:54.260162,47966.67,1633.33,3046.67
2016-05-21 00:00:54.268292,47966.67,1640,3046.67
2016-05-21 00:00:54.276422,47966.67,1640,3046.67
2016-05-21 00:00:54.284552,47973.33,1640,3040
2016-05-21 00:00:54.292682,47973.33,1633.33,3040
2016-05-21 00:00:54.300813,47986.67,1633.33,3040
2016-05-21 00:00:54.308943,47986.67,1640,3040
2016-05-21 00:00:54.317073,47986.67,1640,3040
2016-05-21 00:00:54.325203,47986.67,1640,3040
2016-05-21 00:00:54.333333,47986.67,1640,3026.67
2016-05-21 00:00:54.341463,47993.33,1640,3026.67
2016-05-21 00:00:54.349593,47993.33,1640,3026.67
2016-05-21 00:00:54.357723,48000,1640,3026.67
2016-05-21 00:00:54.365853,48006.67,1640,3026.67
2016-05-21 00:00:54.373983,48006.67,1640,3040
2016-05-21 00:00:54.382113,48006.67,1640,3040
2016-05-21 00:00:54.390243,48020,1640,3026.67
2016-05-21 00:00:54.398373,48020,1640,3026.67
2016-05-21 00:00:54.406504,48020,1646.67,3026.67
2016-05-21 00:00:54.414634,48020,1646.67,3026.67
2016-05-21 00:00:54.422764,48020,1646.67,3026.67
2016-05-21 00:00:54.430894,48020,1646.67,3026.67
2016-05-21 00:00:54.439024,48020,1640,3026.67
2016-05-21 00:00:54.447154,48020,1640,3040
2016-05-21 00:00:54.455284,48020,1640,3040
2016-05-21 00:00:54.463414,48006.67,1640,3040
2016-05-21 00:00:54.471544,48006.67,1640,3046.67
2016-05-21 00:00:54.479674,48006.67,1640,3046.67
2016-05-21 00:00:54.487804,48006.67,1640,3046.67
2016-05-21 00:00:54.495934,48000,1640,3046.67
2016-05-21 00:00:54.504065,48000,1640,3046.67
2016-05-21 00:00:54.512195,47993.33,1640,3046.67
2016-05-21 00:00:54.520325,47986.67,1640,3046.67
2016-05-21 00:00:54.528455,47986.67,1640,3046.67
2016-05-21 00:00:54.536585,47986.67,1633.33,3046.67
2016-05-21 00:00:54.544715,47973.33,1633.33,3046.67
2016-05-21 00:00:54.552845,47973.33,1633.33,3046.67
2016-05-21 00:00:54.560975,47973.33,1633.33,3046.67
2016-05-21 00:00:54.569105,47973.33,1640,3046.67
2016-05-21 00:00:54.577235,47973.33,1640,3046.67
2016-05-21 00:00:54.585365,47973.33,1640,3040
2016-05-21 00:00:54.593495,47973.33,1633.33,3040
2016-05-21 00:00:54.601626,47973.33,1633.33,3040
2016-05-21 00:00:54.609756,47973.33,1633.33,3040
2016-05-21 00:00:54.617886,47973.33,1640,3040
2016-05-21 00:00:54.626016,47986.67,1640,3040
2016-05-21 00:00:54.634146,47986.67,1640,3026.67
2016-05-21 00:00:54.642276,47993.33,1640,3026.67
2016-05-21 00:00:54.650406,47993.33,1640,3026.67
2016-05-21 00:00:54.658536,47993.33,1640,3026.67
2016-05-21 00:00:54.666666,48000,1640,3026.67
2016-05-21 00:00:54.674796,48000,1640,3026.67
2016-05-21 00:00:54.682926,48006.67,1640,3026.67
2016-05-21 00:00:54.691056,48020,1640,3040
2016-05-21 00:00:54.699186,48020,1646.67,3040
2016-05-21 00:00:54.707317,48020,1646.67,3026.67
2016-05-21 00:00:54.715447,48020,1646.67,3026.67
2016-05-21 00:00:54.723577,48020,1646.67,3040
2016-05-21 00:00:54.731707,48020,1640,3040
2016-05-21 00:00:54.739837,48020,1640,3040
2016-05-21 00:00:54.747967,48020,1640,3040
2016-05-21 00:00:54.756097,48020,1640,3040
2016-05-21 00:00:54.764227,48020,1640,3040
2016-05-21 00:00:54.772357,48020,1640,3040
2016-05-21 00:00:54.780487,48006.67,1640,3040
2016-05-21 00:00:54.788617,48000,1640,3040
2016-05-21 00:00:54.796747,48000,1640,3040
2016-05-21 00:00:54.804878,48000,1640,3046.67
2016-05-21 00:00:54.813008,47993.33,1640,3046.67
2016-05-21 00:00:54.821138,47993.33,1640,3046.67
2016-05-21 00:00:54.829268,47993.33,1640,3046.67
2016-05-21 00:00:54.837398,47986.67,1640,3046.67
2016-05-21 00:00:54.845528,47986.67,1640,3046.67
2016-05-21 00:00:54.853658,47986.67,1640,3046.67
2016-05-21 00:00:54.861788,47973.33,1633.33,3046.67
2016-05-21 00:00:54.869918,47973.33,1633.33,3046.67
2016-05-21 00:00:54.878048,47973.33,1633.33,3046.67
2016-05-21 00:00:54.886178,47973.33,1640,3046.67
2016-05-21 00:00:54.894308,47973.33,1640,3046.67
2016-05-21 00:00:54.902439,47973.33,1640,3040
2016-05-21 00:00:54.910569,47973.33,1633.33,3040
2016-05-21 00:00:54.918699,47986.67,1633.33,3040
2016-05-21 00:00:54.926829,47986.67,1640,3040
2016-05-21 00:00:54.934959,47993.33,1640,3026.67
2016-05-21 00:00:54.943089,47993.33,1640,3026.67
2016-05-21 00:00:54.951219,47993.33,1640,3040
2016-05-21 00:00:54.959349,47993.33,1640,3040
2016-05-21 00:00:54.967479,48000,1640,3040
2016-05-21 00:00:54.975609,48000,1640,3040
2016-05-21 00:00:54.983739,48006.67,1640,3026.67
2016-05-21 00:00:54.991869,48006.67,1640,3026.67
2016-05-21 00:00:56.000000,48006.67,1646.67,3026.67
2016-05-21 00:00:56.008130,48020,1646.67,3026.67
2016-05-21 00:00:56.016260,48020,1646.67,3040
2016-05-21 00:00:56.024390,48006.67,1646.67,3040
2016-05-21 00:00:56.032520,48020,1646.67,3040
2016-05-21 00:00:56.040650,48020,1640,3040
2016-05-21 00:00:56.048780,48026.67,1640,3040
2016-05-21 00:00:56.056910,48026.67,1640,3040
2016-05-21 00:00:56.065040,48020,1640,3040
2016-05-21 00:00:56.073170,48006.67,1640,3040
2016-05-21 00:00:56.081300,48006.67,1640,3046.67
2016-05-21 00:00:56.089430,48006.67,1640,3046.67
2016-05-21 00:00:56.097560,48000,1640,3046.67
2016-05-21 00:00:56.105691,48000,1640,3046.67
2016-05-21 00:00:56.113821,47993.33,1640,3046.67
2016-05-21 00:00:56.121951,47993.33,1640,3046.67
2016-05-21 00:00:56.130081,47986.67,1640,3046.67
2016-05-21 00:00:56.138211,47986.67,1640,3046.67
2016-05-21 00:00:56.146341,47986.67,1640,3046.67
2016-05-21 00:00:56.154471,47986.67,1640,3046.67
2016-05-21 00:00:56.162601,47973.33,1640,3046.67
2016-05-21 00:00:56.170731,47973.33,1633.33,3046.67
2016-05-21 00:00:56.178861,47973.33,1633.33,3046.67
2016-05-21 00:00:56.186991,47973.33,1640,3046.67
2016-05-21 00:00:56.195121,47973.33,1640,3046.67
2016-05-21 00:00:56.203252,47973.33,1633.33,3046.67
2016-05-21 00:00:56.211382,47973.33,1633.33,3040
2016-05-21 00:00:56.219512,47973.33,1640,3040
2016-05-21 00:00:56.227642,47986.67,1640,3040
2016-05-21 00:00:56.235772,47986.67,1640,3040
2016-05-21 00:00:56.243902,47993.33,1640,3040
2016-05-21 00:00:56.252032,47993.33,1640,3040
2016-05-21 00:00:56.260162,47993.33,1640,3026.67
2016-05-21 00:00:56.268292,47993.33,1640,3026.67
2016-05-21 00:00:56.276422,48000,1646.67,3026.67
2016-05-21 00:00:56.284552,48006.67,1646.67,3026.67
2016-05-21 00:00:56.292682,48006.67,1646.67,3026.67
2016-05-21 00:00:56.300813,48006.67,1640,3026.67
2016-05-21 00:00:56.308943,48020,1640,3026.67
2016-05-21 00:00:56.317073,48020,1640,3026.67
2016-05-21 00:00:56.325203,48020,1640,3026.67
2016-05-21 00:00:56.333333,48020,1646.67,3026.67
2016-05-21 00:00:56.341463,48020,1646.67,3040
2016-05-21 00:00:56.349593,48020,1646.67,3040
2016-05-21 00:00:56.357723,48020,1646.67,3040
2016-05-21 00:00:56.365853,48020,1640,3040
2016-05-21 00:00:56.373983,48020,1640,3040
2016-05-21 00:00:56.382113,48020,1640,3040
2016-05-21 00:00:56.390243,48006.67,1640,3040
2016-05-21 00:00:56.398373,48000,1640,3040
2016-05-21 00:00:56.406504,48000,1640,3040
2016-05-21 00:00:56.414634,48000,1640,3040
2016-05-21 00:00:56.422764,47993.33,1640,3046.67
2016-05-21 00:00:56.430894,47993.33,1640,3046.67
2016-05-21 00:00:56.439024,47986.67,1640,3046.67
2016-05-21 00:00:56.447154,47986.67,1640,3053.33
2016-05-21 00:00:56.455284,47973.33,1633.33,3046.67
2016-05-21 00:00:56.463414,47973.33,1633.33,3046.67
2016-05-21 00:00:56.471544,47973.33,1633.33,3046.67
2016-05-21 00:00:56.479674,47973.33,1633.33,3046.67
2016-05-21 00:00:56.487804,47973.33,1633.33,3046.67
2016-05-21 00:00:56.495934,47986.67,1640,3046.67
2016-05-21 00:00:56.504065,47973.33,1633.33,3040
2016-05-21 00:00:56.512195,47973.33,1633.33,3040
2016-05-21 00:00:56.520325,47986.67,1633.33,3040
2016-05-21 00:00:56.528455,47986.67,1633.33,3040
2016-05-21 00:00:56.536585,47986.67,1640,3040
2016-05-21 00:00:56.544715,47986.67,1640,3026.67
2016-05-21 00:00:56.552845,47993.33,1640,3026.67
2016-05-21 00:00:56.560975,48000,1646.67,3040
2016-05-21 00:00:56.569105,48000,1646.67,3040
2016-05-21 00:00:56.577235,48000,1640,3040
2016-05-21 00:00:56.585365,48006.67,1640,3040
2016-05-21 00:00:56.593495,48006.67,1646.67,3026.67
2016-05-21 00:00:56.601626,48006.67,1640,3026.67
2016-05-21 00:00:56.609756,48006.67,1640,3026.67
2016-05-21 00:00:56.617886,48020,1646.67,3026.67
2016-05-21 00:00:56.626016,48020,1640,3040
2016-05-21 00:00:56.634146,48020,1640,3040
2016-05-21 00:00:56.642276,48020,1640,3040
2016-05-21 00:00:56.650406,48020,1640,3040
2016-05-21 00:00:56.658536,48020,1640,3040
2016-05-21 00:00:56.666666,48020,1640,3040
2016-05-21 00:00:56.674796,48006.67,1640,3046.67
2016-05-21 00:00:56.682926,48006.67,1640,3046.67
2016-05-21 00:00:56.691056,48006.67,1640,3046.67
2016-05-21 00:00:56.699186,48000,1640,3046.67
2016-05-21 00:00:56.707317,48000,1640,3046.67
2016-05-21 00:00:56.715447,47993.33,1640,3046.67
2016-05-21 00:00:56.723577,47993.33,1640,3046.67
2016-05-21 00:00:56.731707,47986.67,1640,3046.67
2016-05-21 00:00:56.739837,47986.67,1633.33,3046.67
2016-05-21 00:00:56.747967,47986.67,1633.33,3046.67
2016-05-21 00:00:56.756097,47986.67,1640,3046.67
2016-05-21 00:00:56.764227,47973.33,1640,3046.67
2016-05-21 00:00:56.772357,47973.33,1633.33,3046.67
2016-05-21 00:00:56.780487,47973.33,1633.33,3046.67
2016-05-21 00:00:56.788617,47973.33,1633.33,3046.67
2016-05-21 00:00:56.796747,47973.33,1633.33,3046.67
2016-05-21 00:00:56.804878,47973.33,1640,3040
2016-05-21 00:00:56.813008,47986.67,1640,3046.67
2016-05-21 00:00:56.821138,47986.67,1640,3046.67
2016-05-21 00:00:56.829268,47986.67,1640,3040
2016-05-21 00:00:56.837398,47986.67,1640,3040
2016-05-21 00:00:56.845528,47993.33,1640,3026.67
2016-05-21 00:00:56.853658,47993.33,1640,3026.67
2016-05-21 00:00:56.861788,47993.33,1640,3026.67
2016-05-21 00:00:56.869918,47993.33,1640,3026.67
2016-05-21 00:00:56.878048,48000,1640,3040
2016-05-21 00:00:56.886178,48006.67,1646.67,3040
2016-05-21 00:00:56.894308,48006.67,1646.67,3040
2016-05-21 00:00:56.902439,48006.67,1646.67,3040
2016-05-21 00:00:56.910569,48020,1646.67,3026.67
2016-05-21 00:00:56.918699,48020,1646.67,3040
2016-05-21 00:00:56.926829,48020,1646.67,3040
2016-05-21 00:00:56.934959,48020,1640,3040
2016-05-21 00:00:56.943089,48026.67,1640,3040
2016-05-21 00:00:56.951219,48020,1640,3040
2016-05-21 00:00:56.959349,48020,1640,3040
2016-05-21 00:00:56.967479,48020,1640,3040
2016-05-21 00:00:56.975609,48006.67,1640,3040
2016-05-21 00:00:56.983739,48006.67,1640,3040
2016-05-21 00:00:56.991869,48000,1640,3040
2016-05-21 00:00:58.000000,48000,1640,3040
2016-05-21 00:00:58.008130,48000,1640,3046.67
2016-05-21 00:00:58.016260,47993.33,1640,3046.67
2016-05-21 00:00:58.024390,47993.33,1640,3046.67
2016-05-21 00:00:58.032520,47993.33,1640,3046.67
2016-05-21 00:00:58.040650,47986.67,1640,3046.67
2016-05-21 00:00:58.048780,47986.67,1633.33,3046.67
2016-05-21 00:00:58.056910,47986.67,1633.33,3046.67
2016-05-21 00:00:58.065040,47973.33,1640,3046.67
2016-05-21 00:00:58.073170,47973.33,1633.33,3046.67
2016-05-21 00:00:58.081300,47973.33,1633.33,3046.67
2016-05-21 00:00:58.089430,47973.33,1640,3040
2016-05-21 00:00:58.097560,47973.33,1640,3040
2016-05-21 00:00:58.105691,47986.67,1633.33,3040
2016-05-21 00:00:58.113821,47986.67,1633.33,3040
2016-05-21 00:00:58.121951,47973.33,1640,3040
2016-05-21 00:00:58.130081,47973.33,1640,3040
2016-05-21 00:00:58.138211,47986.67,1640,3040
2016-05-21 00:00:58.146341,47993.33,1640,3040
2016-05-21 00:00:58.154471,47993.33,1640,3026.67
2016-05-21 00:00:58.162601,47993.33,1640,3026.67
2016-05-21 00:00:58.170731,48000,1640,3040
2016-05-21 00:00:58.178861,48000,1646.67,3040
2016-05-21 00:00:58.186991,48006.67,1640,3040
2016-05-21 00:00:58.195121,48006.67,1640,3026.67
2016-05-21 00:00:58.203252,48006.67,1646.67,3026.67
2016-05-21 00:00:58.211382,48020,1646.67,3026.67
2016-05-21 00:00:58.219512,48020,1640,3026.67
2016-05-21 00:00:58.227642,48020,1640,3040
2016-05-21 00:00:58.235772,48020,1640,3040
2016-05-21 00:00:58.243902,48020,1646.67,3040
2016-05-21 00:00:58.252032,48020,1646.67,3040
2016-05-21 00:00:58.260162,48020,1646.67,3040
2016-05-21 00:00:58.268292,48020,1646.67,3040
2016-05-21 00:00:58.276422,48020,1640,3046.67
2016-05-21 00:00:58.284552,48006.67,1640,3046.67
2016-05-21 00:00:58.292682,48000,1640,3046.67
2016-05-21 00:00:58.300813,48006.67,1640,3046.67
2016-05-21 00:00:58.308943,48000,1640,3046.67
2016-05-21 00:00:58.317073,47993.33,1640,3046.67
2016-05-21 00:00:58.325203,47993.33,1640,3046.67
2016-05-21 00:00:58.333333,47993.33,1640,3046.67
2016-05-21 00:00:58.341463,47986.67,1633.33,3046.67
2016-05-21 00:00:58.349593,47986.67,1633.33,3046.67
2016-05-21 00:00:58.357723,47986.67,1640,3046.67
2016-05-21 00:00:58.365853,47973.33,1640,3046.67
2016-05-21 00:00:58.373983,47973.33,1640,3046.67
2016-05-21 00:00:58.382113,47973.33,1640,3046.67
2016-05-21 00:00:58.390243,47973.33,1640,3040
2016-05-21 00:00:58.398373,47973.33,1640,3046.67
2016-05-21 00:00:58.406504,47973.33,1640,3046.67
2016-05-21 00:00:58.414634,47973.33,1640,3040
2016-05-21 00:00:58.422764,47986.67,1640,3040
2016-05-21 00:00:58.430894,47986.67,1640,3040
2016-05-21 00:00:58.439024,47986.67,1640,3040
2016-05-21 00:00:58.447154,47993.33,1640,3040
2016-05-21 00:00:58.455284,47993.33,1640,3026.67
2016-05-21 00:00:58.463414,47993.33,1640,3026.67
2016-05-21 00:00:58.471544,47993.33,1640,3026.67
2016-05-21 00:00:58.479674,48000,1640,3026.67
2016-05-21 00:00:58.487804,48006.67,1640,3026.67
2016-05-21 00:00:58.495934,48006.67,1640,3026.67
2016-05-21 00:00:58.504065,48006.67,1646.67,3026.67
2016-05-21 00:00:58.512195,48020,1646.67,3026.67
2016-05-21 00:00:58.520325,48020,1646.67,3026.67
2016-05-21 00:00:58.528455,48020,1640,3026.67
2016-05-21 00:00:58.536585,48020,1640,3026.67
2016-05-21 00:00:58.544715,48026.67,1646.67,3026.67
2016-05-21 00:00:58.552845,48026.67,1646.67,3040
2016-05-21 00:00:58.560975,48020,1640,3040
2016-05-21 00:00:58.569105,48020,1640,3040
2016-05-21 00:00:58.577235,48006.67,1640,3040
2016-05-21 00:00:58.585365,48006.67,1640,3040
2016-05-21 00:00:58.593495,48006.67,1640,3046.67
2016-05-21 00:00:58.601626,48000,1640,3046.67
2016-05-21 00:00:58.609756,48000,1640,3046.67
2016-05-21 00:00:58.617886,48000,1640,3046.67
2016-05-21 00:00:58.626016,47993.33,1640,3046.67
2016-05-21 00:00:58.634146,47993.33,1633.33,3046.67
2016-05-21 00:00:58.642276,47986.67,1633.33,3046.67
2016-05-21 00:00:58.650406,47986.67,1640,3046.67
2016-05-21 00:00:58.658536,47973.33,1633.33,3046.67
2016-05-21 00:00:58.666666,47973.33,1633.33,3046.67
2016-05-21 00:00:58.674796,47973.33,1633.33,3046.67
2016-05-21 00:00:58.682926,47973.33,1633.33,3046.67
2016-05-21 00:00:58.691056,47973.33,1633.33,3040
2016-05-21 00:00:58.699186,47973.33,1640,3046.67
2016-05-21 00:00:58.707317,47973.33,1640,3046.67
2016-05-21 00:00:58.715447,47973.33,1640,3040
2016-05-21 00:00:58.723577,47973.33,1640,3040
2016-05-21 00:00:58.731707,47986.67,1640,3040
2016-05-21 00:00:58.739837,47986.67,1640,3040
2016-05-21 00:00:58.747967,47986.67,1640,3040
2016-05-21 00:00:58.756097,47986.67,1640,3040
2016-05-21 00:00:58.764227,47993.33,1640,3026.67
2016-05-21 00:00:58.772357,48000,1640,3026.67
2016-05-21 00:00:58.780487,48000,1640,3026.67
2016-05-21 00:00:58.788617,48006.67,1640,3040
2016-05-21 00:00:58.796747,48006.67,1640,3040
2016-05-21 00:00:58.804878,48006.67,1640,3040
2016-05-21 00:00:58.813008,48006.67,1640,3026.67
2016-05-21 00:00:58.821138,48020,1640,3026.67
2016-05-21 00:00:58.829268,48020,1646.67,3026.67
2016-05-21 00:00:58.837398,48020,1646.67,3026.67
2016-05-21 00:00:58.845528,48020,1640,3040
2016-05-21 00:00:58.853658,48020,1640,3040
2016-05-21 00:00:58.861788,48020,1640,3040
2016-05-21 00:00:58.869918,48020,1640,3040
2016-05-21 00:00:58.878048,48006.67,1640,3040
2016-05-21 00:00:58.886178,48006.67,1640,3040
2016-05-21 00:00:58.894308,48006.67,1640,3046.67
2016-05-21 00:00:58.902439,48000,1640,3046.67
2016-05-21 00:00:58.910569,48000,1640,3046.67
2016-05-21 00:00:58.918699,48000,1640,3046.67
2016-05-21 00:00:58.926829,47993.33,1640,3046.67
2016-05-21 00:00:58.934959,47993.33,1640,3053.33
2016-05-21 00:00:58.943089,47993.33,1633.33,3046.67
2016-05-21 00:00:58.951219,47986.67,1633.33,3046.67
2016-05-21 00:00:58.959349,47986.67,1633.33,3046.67
2016-05-21 00:00:58.967479,47973.33,1633.33,3046.67
2016-05-21 00:00:58.975609,47973.33,1633.33,3046.67
2016-05-21 00:00:58.983739,47973.33,1633.33,3046.67
2016-05-21 00:00:58.991869,47973.33,1633.33,3046.67
2016-05-21 00:01:00.000000,47973.33,1640,3046.67
2016-05-21 00:01:00.008130,47966.67,1640,3046.67
2016-05-21 00:01:00.016260,47973.33,1633.33,3046.67
2016-05-21 00:01:00.024390,47973.33,1633.33,3046.67
2016-05-21 00:01:00.032520,47973.33,1640,3046.67
2016-05-21 00:01:00.040650,47973.33,1640,3040
2016-05-21 00:01:00.048780,47986.67,1640,3040
2016-05-21 00:01:00.056910,47993.33,1640,3026.67
2016-05-21 00:01:00.065040,47993.33,1640,3026.67
2016-05-21 00:01:00.073170,47993.33,1640,3026.67
2016-05-21 00:01:00.081300,48000,1640,3026.67
2016-05-21 00:01:00.089430,48000,1646.67,3040
2016-05-21 00:01:00.097560,48006.67,1640,3040
2016-05-21 00:01:00.105691,48006.67,1640,3026.67
2016-05-21 00:01:00.113821,48006.67,1646.67,3026.67
2016-05-21 00:01:00.121951,48006.67,1646.67,3026.67
2016-05-21 00:01:00.130081,48006.67,1646.67,3026.67
2016-05-21 00:01:00.138211,48020,1646.67,3026.67
2016-05-21 00:01:00.146341,48020,1646.67,3040
2016-05-21 00:01:00.154471,48020,1640,3040
2016-05-21 00:01:00.162601,48020,1640,3040
2016-05-21 00:01:00.170731,48020,1640,3040
2016-05-21 00:01:00.178861,48020,1640,3040
2016-05-21 00:01:00.186991,48020,1640,3040
2016-05-21 00:01:00.195121,48006.67,1640,3046.67
2016-05-21 00:01:00.203252,48006.67,1640,3046.67
2016-05-21 00:01:00.211382,48000,1640,3040
2016-05-21 00:01:00.219512,48000,1640,3040
2016-05-21 00:01:00.227642,47993.33,1640,3046.67
2016-05-21 00:01:00.235772,47993.33,1640,3046.67
2016-05-21 00:01:00.243902,47986.67,1640,3046.67
2016-05-21 00:01:00.252032,47986.67,1640,3046.67
2016-05-21 00:01:00.260162,47986.67,1640,3046.67
2016-05-21 00:01:00.268292,47986.67,1640,3046.67
2016-05-21 00:01:00.276422,47973.33,1633.33,3046.67
2016-05-21 00:01:00.284552,47973.33,1633.33,3046.67
2016-05-21 00:01:00.292682,47966.67,1640,3046.67
2016-05-21 00:01:00.300813,47973.33,1640,3046.67
2016-05-21 00:01:00.308943,47973.33,1640,3046.67
2016-05-21 00:01:00.317073,47973.33,1633.33,3040
2016-05-21 00:01:00.325203,47973.33,1633.33,3040
2016-05-21 00:01:00.333333,47973.33,1633.33,3040
2016-05-21 00:01:00.341463,47973.33,1633.33,3040
2016-05-21 00:01:00.349593,47986.67,1640,3040
2016-05-21 00:01:00.357723,47986.67,1640,3040
2016-05-21 00:01:00.365853,47986.67,1640,3040
2016-05-21 00:01:00.373983,47993.33,1646.67,3040
2016-05-21 00:01:00.382113,48000,1640,3026.67
2016-05-21 00:01:00.390243,48000,1640,3026.67
2016-05-21 00:01:00.398373,48000,1646.67,3026.67
2016-05-21 00:01:00.406504,48000,1646.67,3026.67
2016-05-21 00:01:00.414634,48006.67,1646.67,3026.67
2016-05-21 00:01:00.422764,48006.67,1646.67,3026.67
2016-05-21 00:01:00.430894,48006.67,1640,3026.67
2016-05-21 00:01:00.439024,48020,1640,3040
2016-05-21 00:01:00.447154,48020,1646.67,3026.67
2016-05-21 00:01:00.455284,48020,1646.67,3040
2016-05-21 00:01:00.463414,48020,1640,3040
2016-05-21 00:01:00.471544,48020,1640,3040
2016-05-21 00:01:00.479674,48020,1640,3040
2016-05-21 00:01:00.487804,48006.67,1640,3040
2016-05-21 00:01:00.495934,48006.67,1640,3040
2016-05-21 00:01:00.504065,48006.67,1640,3040
2016-05-21 00:01:00.512195,48006.67,1640,3046.67
2016-05-21 00:01:00.520325,48000,1640,3046.67
2016-05-21 00:01:00.528455,48000,1633.33,3046.67
2016-05-21 00:01:00.536585,47993.33,1633.33,3046.67
2016-05-21 00:01:00.544715,47993.33,1640,3046.67
2016-05-21 00:01:00.552845,47986.67,1640,3046.67
2016-05-21 00:01:00.560975,47986.67,1633.33,3046.67
2016-05-21 00:01:00.569105,47986.67,1633.33,3046.67
2016-05-21 00:01:00.577235,47986.67,1640,3046.67
2016-05-21 00:01:00.585365,47973.33,1640,3046.67
2016-05-21 00:01:00.593495,47973.33,1640,3053.33
2016-05-21 00:01:00.601626,47973.33,1640,3053.33
2016-05-21 00:01:00.609756,47973.33,1633.33,3046.67
2016-05-21 00:01:00.617886,47966.67,1633.33,3040
2016-05-21 00:01:00.626016,47966.67,1633.33,3040
2016-05-21 00:01:00.634146,47973.33,1633.33,3040
2016-05-21 00:01:00.642276,47973.33,1640,3040
2016-05-21 00:01:00.650406,47973.33,1640,3040
2016-05-21 00:01:00.658536,47986.67,1640,3040
2016-05-21 00:01:00.666666,47986.67,1640,3040
2016-05-21 00:01:00.674796,47993.33,1640,3040
